Project Id;Project Name;Project Link;Project Scope;Citizen Science Web Name;Citizen Science Web Link
189;Motostudent;https://ciencia-ciudadana.es/proyecto-cc/motostudent/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
190;Minimet;https://ciencia-ciudadana.es/proyecto-cc/minimet/;Biodiversidad, Ecología y Medioambiente, Informática y Ciencias de la Computación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
191;Sociedad Micológica de Madrid;https://ciencia-ciudadana.es/proyecto-cc/sociedad-micologica-de-madrid/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
192;Social Impact Open Repository (SIOR);https://ciencia-ciudadana.es/proyecto-cc/social-impact-open-repository-sior/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
193;La Aventura de Aprender;https://ciencia-ciudadana.es/proyecto-cc/la-aventura-de-aprender-2/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
194;Crowdfunding Zaragoza;https://ciencia-ciudadana.es/proyecto-cc/crowdfunding-zaragoza/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
195;Hirikilabs;https://ciencia-ciudadana.es/proyecto-cc/hirikilabs/;Ciencias Sociales, Espacio y Astronomía, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
196;FUNDEM;https://ciencia-ciudadana.es/proyecto-cc/fundem/;Biodiversidad, Ciencias Sociales, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
197;Programa de seguimiento fenológico de la Red Española de Reservas de la Biosfera;https://ciencia-ciudadana.es/proyecto-cc/programa-de-seguimiento-fenologico-de-la-red-espanola-de-reservas-de-la-biosfera/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
198;NASAPP;https://ciencia-ciudadana.es/proyecto-cc/nasapp/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
199;Kid’s KitCar;https://ciencia-ciudadana.es/proyecto-cc/kids-kitcar/;Educación, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
200;Club Universitario de Buceo Granada;https://ciencia-ciudadana.es/proyecto-cc/club-universitario-de-buceo-granada/;Biodiversidad, Ecología y Medioambiente, Océanos, Agua, Marino y Terrestre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
201;TRILLO;https://ciencia-ciudadana.es/proyecto-cc/trillo/;Ciencias Sociales, Cultura y Arqueología, Informática y Ciencias de la Computación, Sonido;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
202;Pint of Science;https://ciencia-ciudadana.es/proyecto-cc/pint-of-science/;Biodiversidad, Ciencias Políticas, Ciencias Sociales, Cultura y Arqueología, Espacio y Astronomía, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
203;NASA Space Apps;https://ciencia-ciudadana.es/proyecto-cc/nasa-space-apps/;Espacio y Astronomía, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
204;Graellsia Ecoturismo;https://ciencia-ciudadana.es/proyecto-cc/graellsia-ecoturismo/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
205;Proyecto PICA;https://ciencia-ciudadana.es/proyecto-cc/proyecto-pica/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
206;Lobisome Naturaleza;https://ciencia-ciudadana.es/proyecto-cc/lobisome-naturaleza/;;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
207;Amigos de la Tierra;https://ciencia-ciudadana.es/proyecto-cc/amigos-de-la-tierra/;Biodiversidad, Ecología y Medioambiente, Naturaleza y Aire Libre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
208;FFPaciente;https://ciencia-ciudadana.es/proyecto-cc/ffpaciente/;Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
209;Todo por la praxis;https://ciencia-ciudadana.es/proyecto-cc/todo-por-la-praxis/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
210;Basurama;https://ciencia-ciudadana.es/proyecto-cc/basurama/;Biodiversidad, Ciencias Sociales, Ecología y Medioambiente, Naturaleza y Aire Libre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
211;Voluntariado Nacional Censo Lobo Iberico;https://ciencia-ciudadana.es/proyecto-cc/voluntariado-nacional-censo-lobo-iberico/;Animales, Biodiversidad, Ciencias de la Agricultura y Veterinaria, Ecología y Medioambiente, Naturaleza y Aire Libre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
212;Conect-e;https://ciencia-ciudadana.es/proyecto-cc/conect-e/;Biodiversidad, Ciencias Sociales, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
213;La Falla Immaterial;https://ciencia-ciudadana.es/proyecto-cc/la-falla-immaterial/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
214;Plataforma S.O.S Delta del Llobregat;https://ciencia-ciudadana.es/proyecto-cc/plataforma-s-o-s-delta-del-llobregat/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
215;Edublog Enfermería;https://ciencia-ciudadana.es/proyecto-cc/edublog-enfermeria/;Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
216;La Red de Huertos Urbanos Comunitarios de Madrid;https://ciencia-ciudadana.es/proyecto-cc/la-red-de-huertos-urbanos-comunitarios-de-madrid/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
217;Cultural Resuena;https://ciencia-ciudadana.es/proyecto-cc/cultural-resuena/;Biodiversidad, Ciencias Sociales, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
218;FabLab Sevilla;https://ciencia-ciudadana.es/proyecto-cc/fablab-sevilla/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
219;Observadores del Mar;https://ciencia-ciudadana.es/proyecto-cc/observadores-del-mar/;Biodiversidad, Ecología y Medioambiente, Océanos, Agua, Marino y Terrestre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
220;Yogures;https://ciencia-ciudadana.es/proyecto-cc/yogures/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
221;Vigilantes del Cierzo;https://ciencia-ciudadana.es/proyecto-cc/vigilantes-del-cierzo/;;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
222;OdourCollect;https://ciencia-ciudadana.es/proyecto-cc/odourcollect/;Biodiversidad, Ecología y Medioambiente, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
223;En Torno a la Silla;https://ciencia-ciudadana.es/proyecto-cc/en-torno-a-la-silla/;Ciencias Sociales, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
224;Ecologistas en Acción;https://ciencia-ciudadana.es/proyecto-cc/ecologistas-en-accion/;Animales, Biodiversidad, Ecología y Medioambiente, Gestión de Recursos Naturales, Naturaleza y Aire Libre, Océanos, Agua, Marino y Terrestre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
225;FabLab de MediaLab-Prado;https://ciencia-ciudadana.es/proyecto-cc/fablab-de-medialab-prado/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
226;Madrid Periodismo de Datos;https://ciencia-ciudadana.es/proyecto-cc/madrid-periodismo-de-datos/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
227;La Asociación Española de Entomología;https://ciencia-ciudadana.es/proyecto-cc/la-asociacion-espanola-de-entomologia/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
228;MakeSpace Madrid;https://ciencia-ciudadana.es/proyecto-cc/makespace-madrid/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
229;SETI@Andalucía;https://ciencia-ciudadana.es/proyecto-cc/setiandalucia/;Espacio y Astronomía;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
230;GPUGRID.net;https://ciencia-ciudadana.es/proyecto-cc/gpugrid-net/;Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
231;Asociación española de Amigos de los Castillos (AEAC);https://ciencia-ciudadana.es/proyecto-cc/asociacion-espanola-de-amigos-de-los-castillos-aeac/;Biodiversidad, Ciencias Sociales, Cultura y Arqueología, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
232;Somos Científicos ¡Sácanos de aquí!;https://ciencia-ciudadana.es/proyecto-cc/somos-cientificos-sacanos-de-aqui/;Biodiversidad, Ecología y Medioambiente, Espacio y Astronomía, Informática y Ciencias de la Computación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
233;In the Air;https://ciencia-ciudadana.es/proyecto-cc/in-the-air/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
234;MediaLab-Prado;https://ciencia-ciudadana.es/proyecto-cc/medialab-prado/;Biodiversidad, Ciencias Sociales, Ecología y Medioambiente, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
235;Bajo Coste;https://ciencia-ciudadana.es/proyecto-cc/bajo-coste/;;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
236;HI SCORE SCIENCE;https://ciencia-ciudadana.es/proyecto-cc/hi-score-science/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
237;Instituto Español de Oceanografía;https://ciencia-ciudadana.es/proyecto-cc/instituto-espanol-de-oceanografia/;Biodiversidad, Biología, Ecología y Medioambiente, Océanos, Agua, Marino y Terrestre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
238;Vespapp;https://ciencia-ciudadana.es/proyecto-cc/vespapp/;Biodiversidad, Biología, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
239;SACRE Urbano;https://ciencia-ciudadana.es/proyecto-cc/sacre-urbano/;Animales, Biodiversidad, Ecología y Medioambiente, Pájaros;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
240;Asociación de Ciencias Ambientales (ACA);https://ciencia-ciudadana.es/proyecto-cc/asociacion-de-ciencias-ambientales-aca/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
241;Esta es una Plaza;https://ciencia-ciudadana.es/proyecto-cc/esta-es-una-plaza/;Biodiversidad, Ciencias Sociales, Ecología y Medioambiente, Educación, Gestión de Recursos Naturales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
242;Vivero de Iniciativas Ciudadanas (VIC);https://ciencia-ciudadana.es/proyecto-cc/vivero-de-iniciativas-ciudadanas-vic/;Ciencias Sociales, Educación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
243;Agrupación Astronómica de Madrid (AAM);https://ciencia-ciudadana.es/proyecto-cc/agrupacion-astronomica-de-madrid-aam/;Espacio y Astronomía;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
244;Asociación Española de amigos a la Arqueología;https://ciencia-ciudadana.es/proyecto-cc/asociacion-espanola-de-amigos-a-la-arqueologia/;Biodiversidad, Ciencias Sociales, Cultura y Arqueología, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
245;Feminicidio.net;https://ciencia-ciudadana.es/proyecto-cc/feminicidio-net/;Ciencias Sociales, Informática y Ciencias de la Computación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
246;Autofabricantes;https://ciencia-ciudadana.es/proyecto-cc/autofabricantes/;Ecología y Medioambiente, Informática y Ciencias de la Computación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
247;Cadáveres inmobiliarios;https://ciencia-ciudadana.es/proyecto-cc/cadaveres-inmobiliarios/;Ciencias Sociales, Cultura y Arqueología;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
248;Sociedad Ibérica para el Estudio y la Conservación de los Ecosistemas (SIECE),;https://ciencia-ciudadana.es/proyecto-cc/sociedad-iberica-para-el-estudio-y-la-conservacion-de-los-ecosistemas-siece/;Biodiversidad, Ecología y Medioambiente, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
249;Milmots;https://ciencia-ciudadana.es/proyecto-cc/milmots/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
250;Campamentos científicos;https://ciencia-ciudadana.es/proyecto-cc/campamentos-cientificos/;Biodiversidad, Ciencias Sociales, Ecología y Medioambiente, Espacio y Astronomía, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
251;ESCIENCIA;https://ciencia-ciudadana.es/proyecto-cc/esciencia/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
252;Melanogaster: catch the fly!;https://ciencia-ciudadana.es/proyecto-cc/melanogaster-catch-the-fly/;Biodiversidad, Ecología y Medioambiente, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
253;MalariaSpot;https://ciencia-ciudadana.es/proyecto-cc/malariaspot/;Biodiversidad, Ecología y Medioambiente, Insectos y Polinizadores, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
254;Convocatoria CeSAr-Etopia Labs;https://ciencia-ciudadana.es/proyecto-cc/convocatoria-cesar-etopia-labs/;Biología, Ciencias Sociales, Ecología y Medioambiente, Educación, Sonido;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
255;Fundación Española para la Ciencia y la Tecnología;https://ciencia-ciudadana.es/proyecto-cc/fundacion-espanola-para-la-ciencia-y-la-tecnologia/;Animales, Biodiversidad, Biogeografía, Biología, Ciencia de los Alimentos, Ciencias de la Agricultura y Veterinaria, Ciencias Políticas, Ciencias Químicas, Ciencias Sociales, Clima y Meteorología, Cultura y Arqueología, Culturas Indígenas, Ecología y Medioambiente, Educación, Espacio y Astronomía, Física, Genética, Geografía, Geología y Ciencias de la Tierra, Gestión de Recursos Naturales, Informática y Ciencias de la Computación, Insectos y Polinizadores, Medicina y Salud, Naturaleza y Aire Libre, Océanos, Agua, Marino y Terrestre, Pájaros, Seguimiento de Especies a largo plazo, Sonido, Transporte;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
256;Asociación Fotografía y Biodiversidad;https://ciencia-ciudadana.es/proyecto-cc/asociacion-fotografia-y-biodiversidad/;Biodiversidad, Biología, Pájaros;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
257;&DIGITALFAB;https://ciencia-ciudadana.es/proyecto-cc/digitalfab/;Biodiversidad, Ciencias Sociales, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
258;Proyecto Hippoparques;https://ciencia-ciudadana.es/proyecto-cc/proyecto-hippoparques/;Biodiversidad, Biología, Ecología y Medioambiente, Océanos, Agua, Marino y Terrestre;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
259;Vespa Velutina;https://ciencia-ciudadana.es/proyecto-cc/vespa-velutina/;Biodiversidad, Ecología y Medioambiente, Insectos y Polinizadores;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
260;Seo/Birdlife;https://ciencia-ciudadana.es/proyecto-cc/seo-birdlife/;Biodiversidad, Ecología y Medioambiente, Pájaros, Seguimiento de Especies a largo plazo;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
261;IASTracker;https://ciencia-ciudadana.es/proyecto-cc/iastracker/;Biodiversidad, Ecología y Medioambiente, Naturaleza y Aire Libre, Seguimiento de Especies a largo plazo;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
262;FenoDato;https://ciencia-ciudadana.es/proyecto-cc/fenodato/;Biodiversidad, Ecología y Medioambiente, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
263;LINEEX;https://ciencia-ciudadana.es/proyecto-cc/lineex/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
264;Fundación Limne;https://ciencia-ciudadana.es/proyecto-cc/fundacion-limne/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
265;Tercer Milenio;https://ciencia-ciudadana.es/proyecto-cc/tercer-milenio/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
266;Forest112;https://ciencia-ciudadana.es/proyecto-cc/forest112/;Animales, Biodiversidad, Ecología y Medioambiente, Seguimiento de Especies a largo plazo;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
267;VISHUB;https://ciencia-ciudadana.es/proyecto-cc/vishub/;Educación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
268;EXPLOREAT;https://ciencia-ciudadana.es/proyecto-cc/exploreat/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
269;Mosquito Alert;https://ciencia-ciudadana.es/proyecto-cc/mosquito-alert-2/;Biodiversidad, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
270;Saca La Lengua;https://ciencia-ciudadana.es/proyecto-cc/saca-la-lengua/;Biología, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
271;Galletas;https://ciencia-ciudadana.es/proyecto-cc/galletas/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
272;El dilema del prisionero;https://ciencia-ciudadana.es/proyecto-cc/el-dilema-del-prisionero/;Ciencias Sociales, Educación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
273;Lepides;https://ciencia-ciudadana.es/proyecto-cc/lepides/;Biodiversidad;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
274;GOBIERNO ABIERTO;https://ciencia-ciudadana.es/proyecto-cc/gobierno-abierto/;Ciencias Políticas, Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
275;ALMUDENA DE LA ENCARNACIÓN BEDOYA.;https://ciencia-ciudadana.es/proyecto-cc/almudena-de-la-encarnacion-bedoya/;Espacio y Astronomía, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
276;Laboral Centro de Arte y Creación Industrial;https://ciencia-ciudadana.es/proyecto-cc/laboral-centro-de-arte-y-creacion-industrial/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
277;AZUCENA GRACIA ROYO;https://ciencia-ciudadana.es/proyecto-cc/azucena-gracia-royo/;Ciencia de los Alimentos;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
278;Civitas;https://ciencia-ciudadana.es/proyecto-cc/civitas/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
279;Sun4all;https://ciencia-ciudadana.es/proyecto-cc/sun4all/;Espacio y Astronomía;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
280;Canal Boinc;https://ciencia-ciudadana.es/proyecto-cc/canal-boinc/;Informática y Ciencias de la Computación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
281;Núria Ferran;https://ciencia-ciudadana.es/proyecto-cc/nuria-ferran/;Ciencias Sociales;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
282;EGI-Engage;https://ciencia-ciudadana.es/proyecto-cc/egi-engage/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
283;Public Lab;https://ciencia-ciudadana.es/proyecto-cc/public-lab/;Biodiversidad, Ecología y Medioambiente, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
284;Scichallenge;https://ciencia-ciudadana.es/proyecto-cc/scichallenge/;Biodiversidad, Ecología y Medioambiente, Educación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
285;Scientia blog;https://ciencia-ciudadana.es/proyecto-cc/scientia-blog/;Biodiversidad, Biología, Ciencia de los Alimentos, Ciencias de la Agricultura y Veterinaria, Ciencias Químicas, Ecología y Medioambiente, Educación, Espacio y Astronomía, Física, Genética, Geografía, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
286;ZIVIS;https://ciencia-ciudadana.es/proyecto-cc/zivis/;Informática y Ciencias de la Computación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
287;Centro de Investigación y Tecnología Agroalimentaria de Aragón -CITA-;https://ciencia-ciudadana.es/proyecto-cc/centro-de-investigacion-y-tecnologia-agroalimentaria-de-aragon-cita/;Animales, Biodiversidad, Biología, Ciencia de los Alimentos, Ciencias de la Agricultura y Veterinaria;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
288;Cell Spotting;https://ciencia-ciudadana.es/proyecto-cc/cell-spotting-2/;Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
289;Open Digital Science;https://ciencia-ciudadana.es/proyecto-cc/open-digital-science/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
290;SMART OPEN LAB;https://ciencia-ciudadana.es/proyecto-cc/smart-open-lab/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
291;Gripenet;https://ciencia-ciudadana.es/proyecto-cc/gripenet/;Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
292;Aula en red;https://ciencia-ciudadana.es/proyecto-cc/aula-en-red/;Educación, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
293;BIFI;https://ciencia-ciudadana.es/proyecto-cc/bifi/;Física, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
294;Obra Social La Caixa;https://ciencia-ciudadana.es/proyecto-cc/obra-social-la-caixa/;Biodiversidad, Ecología y Medioambiente, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
295;Cluster Tecnara;https://ciencia-ciudadana.es/proyecto-cc/cluster-tecnara/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
296;MedMIS;https://ciencia-ciudadana.es/proyecto-cc/medmis/;Biodiversidad, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
297;Colegio Juan de Lanuza;https://ciencia-ciudadana.es/proyecto-cc/colegio-juan-de-lanuza/;Biodiversidad, Espacio y Astronomía, Informática y Ciencias de la Computación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
298;ANTONELLA BROGLIA;https://ciencia-ciudadana.es/proyecto-cc/antonella-broglia/;;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
299;RESEARCH TRANSFER GROUP;https://ciencia-ciudadana.es/proyecto-cc/research-transfer-group/;;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
300;Etopia Ciudadana;https://ciencia-ciudadana.es/proyecto-cc/etopia-ciudadana/;Ciencias Sociales, Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
301;Materiales;https://ciencia-ciudadana.es/proyecto-cc/materiales/;Informática y Ciencias de la Computación;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
302;DOCKING;https://ciencia-ciudadana.es/proyecto-cc/docking/;Informática y Ciencias de la Computación, Medicina y Salud;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
303;Aqua;https://ciencia-ciudadana.es/proyecto-cc/aqua/;Biología, Ecología y Medioambiente;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
304;BIOPHYM-Biophysic of Macromolecular Systems;https://ciencia-ciudadana.es/proyecto-cc/biophym-biophysic-of-macromolecular-systems/;;Observatorio de la Ciencia Ciudadana en España;https://ciencia-ciudadana.es/proyecto-cc/
